tweet_id,favorites,retweets,date_time
884162670584377345,18625,2631,2017-07-09 21:29:42+00:00
883838122936631299,19923,3011,2017-07-09 00:00:04+00:00
883482846933004288,41799,8689,2017-07-08 00:28:19+00:00
883360690899218434,20708,3238,2017-07-07 16:22:55+00:00
883117836046086144,33859,5844,2017-07-07 00:17:54+00:00
882992080364220416,21801,3413,2017-07-06 15:58:11+00:00
882762694511734784,25782,4297,2017-07-06 00:46:41+00:00
882627270321602560,25596,5334,2017-07-05 15:48:34+00:00
882268110199369728,40885,10203,2017-07-04 16:01:23+00:00
882045870035918850,26749,4283,2017-07-04 01:18:17+00:00
881906580714921986,22254,2998,2017-07-03 16:04:48+00:00
881666595344535552,46268,9404,2017-07-03 00:11:11+00:00
881633300179243008,115,7,2017-07-02 21:58:53+00:00
881536004380872706,45163,14109,2017-07-02 15:32:16+00:00
881268444196462592,21252,4674,2017-07-01 21:49:04+00:00
880935762899988482,15620,2460,2017-06-30 23:47:07+00:00
880872448815771648,19448,3366,2017-06-30 19:35:32+00:00
880465832366813184,25989,5476,2017-06-29 16:39:47+00:00
880221127280381952,24592,3660,2017-06-29 00:27:25+00:00
880095782870896641,25223,3834,2017-06-28 16:09:20+00:00
879862464715927552,20439,3073,2017-06-28 00:42:13+00:00
879674319642796034,287,10,2017-06-27 12:14:36+00:00
879492040517615616,21466,2793,2017-06-27 00:10:17+00:00
879415818425184262,96532,39329,2017-06-26 19:07:24+00:00
879376492567855104,15403,2759,2017-06-26 16:31:08+00:00
879130579576475649,0,6011,2017-06-26 00:13:58+00:00
879050749262655488,20605,4150,2017-06-25 18:56:45+00:00
879008229531029506,17379,2361,2017-06-25 16:07:47+00:00
878776093423087618,17720,3616,2017-06-25 00:45:22+00:00
878604707211726852,27492,6232,2017-06-24 13:24:20+00:00
878404777348136964,0,1124,2017-06-24 00:09:53+00:00
878316110768087041,0,5860,2017-06-23 18:17:33+00:00
878281511006478336,7052,1124,2017-06-23 16:00:04+00:00
878057613040115712,38513,6011,2017-06-23 01:10:23+00:00
877736472329191424,72266,16712,2017-06-22 03:54:17+00:00
877611172832227328,0,70,2017-06-21 19:36:23+00:00
877556246731214848,20770,3360,2017-06-21 15:58:08+00:00
877316821321428993,25108,4596,2017-06-21 00:06:44+00:00
877201837425926144,24808,4914,2017-06-20 16:29:50+00:00
876838120628539392,18952,2944,2017-06-19 16:24:33+00:00
876537666061221889,21763,4155,2017-06-18 20:30:39+00:00
876484053909872640,17215,2089,2017-06-18 16:57:37+00:00
876120275196170240,25663,4120,2017-06-17 16:52:05+00:00
875747767867523072,23017,3770,2017-06-16 16:11:53+00:00
875144289856114688,20095,4340,2017-06-15 00:13:52+00:00
875097192612077568,25176,5392,2017-06-14 21:06:43+00:00
875021211251597312,23402,4178,2017-06-14 16:04:48+00:00
874680097055178752,25504,4105,2017-06-13 17:29:20+00:00
874434818259525634,0,12861,2017-06-13 01:14:41+00:00
874296783580663808,23901,3664,2017-06-12 16:06:11+00:00
874057562936811520,20868,3532,2017-06-12 00:15:36+00:00
874012996292530176,31351,9055,2017-06-11 21:18:31+00:00
873580283840344065,22252,3499,2017-06-10 16:39:04+00:00
873337748698140672,0,1405,2017-06-10 00:35:19+00:00
873213775632977920,6572,1405,2017-06-09 16:22:42+00:00
872967104147763200,25016,4797,2017-06-09 00:02:31+00:00
872820683541237760,13548,3307,2017-06-08 14:20:41+00:00
872620804844003328,19062,3237,2017-06-08 01:06:27+00:00
872486979161796608,37465,8093,2017-06-07 16:14:40+00:00
872122724285648897,31480,7221,2017-06-06 16:07:15+00:00
871879754684805121,34501,9743,2017-06-06 00:01:46+00:00
871762521631449091,18591,3102,2017-06-05 16:15:56+00:00
871515927908634625,18579,3105,2017-06-04 23:56:03+00:00
871166179821445120,0,5106,2017-06-04 00:46:17+00:00
871102520638267392,19271,4926,2017-06-03 20:33:19+00:00
871032628920680449,20960,3402,2017-06-03 15:55:36+00:00
870804317367881728,30985,5533,2017-06-03 00:48:22+00:00
870726314365509632,112,3,2017-06-02 19:38:25+00:00
870656317836468226,11329,2334,2017-06-02 15:00:16+00:00
870374049280663552,76792,23843,2017-06-01 20:18:38+00:00
870308999962521604,20230,3715,2017-06-01 16:00:09+00:00
870063196459192321,33681,7449,2017-05-31 23:43:25+00:00
869772420881756160,39340,9108,2017-05-31 04:27:59+00:00
869702957897576449,26023,5643,2017-05-30 23:51:58+00:00
869596645499047938,14744,2785,2017-05-30 16:49:31+00:00
869227993411051520,18876,3377,2017-05-29 16:24:37+00:00
868880397819494401,60273,12930,2017-05-28 17:23:24+00:00
868639477480148993,0,1849,2017-05-28 01:26:04+00:00
868622495443632128,24574,4743,2017-05-28 00:18:35+00:00
868552278524837888,9312,1849,2017-05-27 19:39:34+00:00
867900495410671616,22396,3770,2017-05-26 00:29:37+00:00
867774946302451713,31453,6605,2017-05-25 16:10:44+00:00
867421006826221569,14866,2244,2017-05-24 16:44:18+00:00
867072653475098625,0,107,2017-05-23 17:40:04+00:00
867051520902168576,29817,7116,2017-05-23 16:16:06+00:00
866720684873056260,18538,4334,2017-05-22 18:21:28+00:00
866686824827068416,17819,3122,2017-05-22 16:06:55+00:00
866450705531457537,113202,31871,2017-05-22 00:28:40+00:00
866334964761202691,48490,12861,2017-05-21 16:48:45+00:00
866094527597207552,0,7568,2017-05-21 00:53:21+00:00
865718153858494464,23845,5096,2017-05-19 23:57:46+00:00
865359393868664832,24535,4532,2017-05-19 00:12:11+00:00
865006731092295680,26021,7012,2017-05-18 00:50:50+00:00
864873206498414592,29942,7875,2017-05-17 16:00:15+00:00
864279568663928832,13572,2722,2017-05-16 00:41:21+00:00
864197398364647424,27805,7995,2017-05-15 19:14:50+00:00
863907417377173506,19168,3765,2017-05-15 00:02:33+00:00
863553081350529029,14182,3807,2017-05-14 00:34:33+00:00
863471782782697472,0,2198,2017-05-13 19:11:30+00:00
863432100342583297,22116,4766,2017-05-13 16:33:49+00:00
863427515083354112,2045,85,2017-05-13 16:15:35+00:00
863079547188785154,8160,1010,2017-05-12 17:12:53+00:00
863062471531167744,7827,2198,2017-05-12 16:05:02+00:00
862831371563274240,17850,4685,2017-05-12 00:46:44+00:00
862722525377298433,15929,3231,2017-05-11 17:34:13+00:00
862457590147678208,19002,4478,2017-05-11 00:01:27+00:00
862096992088072192,68977,21075,2017-05-10 00:08:34+00:00
861383897657036800,33643,9776,2017-05-08 00:54:59+00:00
861288531465048066,16007,3781,2017-05-07 18:36:02+00:00
861005113778896900,15587,3491,2017-05-06 23:49:50+00:00
860981674716409858,0,1955,2017-05-06 22:16:42+00:00
860924035999428608,0,723,2017-05-06 18:27:40+00:00
860563773140209665,6987,1955,2017-05-05 18:36:06+00:00
860524505164394496,22083,4840,2017-05-05 16:00:04+00:00
860276583193509888,17210,3228,2017-05-04 23:34:55+00:00
860184849394610176,15587,5373,2017-05-04 17:30:24+00:00
860177593139703809,0,28320,2017-05-04 17:01:34+00:00
859924526012018688,18337,3771,2017-05-04 00:15:58+00:00
859851578198683649,14475,3236,2017-05-03 19:26:06+00:00
859607811541651456,17460,1419,2017-05-03 03:17:27+00:00
859196978902773760,83924,27690,2017-05-02 00:04:57+00:00
859074603037188101,31648,12555,2017-05-01 15:58:40+00:00
858860390427611136,0,7468,2017-05-01 01:47:28+00:00
858843525470990336,14643,3194,2017-05-01 00:40:27+00:00
858471635011153920,20253,4489,2017-04-30 00:02:42+00:00
858107933456039936,14792,2667,2017-04-28 23:57:28+00:00
857989990357356544,15095,2383,2017-04-28 16:08:49+00:00
857746408056729600,32138,9826,2017-04-28 00:00:54+00:00
857393404942143489,5537,1518,2017-04-27 00:38:11+00:00
857263160327368704,18908,4178,2017-04-26 16:00:39+00:00
857214891891077121,212,17,2017-04-26 12:48:51+00:00
857062103051644929,0,154,2017-04-26 02:41:43+00:00
857029823797047296,17729,3678,2017-04-26 00:33:27+00:00
856543823941562368,15432,2678,2017-04-24 16:22:16+00:00
856526610513747968,11222,1748,2017-04-24 15:13:52+00:00
856330835276025856,0,620,2017-04-24 02:15:55+00:00
856288084350160898,486,15,2017-04-23 23:26:03+00:00
856282028240666624,26185,5840,2017-04-23 23:01:59+00:00
855862651834028034,313,22,2017-04-22 19:15:32+00:00
855860136149123072,4628,901,2017-04-22 19:05:32+00:00
855857698524602368,11241,1960,2017-04-22 18:55:51+00:00
855851453814013952,43395,16856,2017-04-22 18:31:02+00:00
855818117272018944,25253,5059,2017-04-22 16:18:34+00:00
855459453768019968,28176,7668,2017-04-21 16:33:22+00:00
855245323840757760,0,5540,2017-04-21 02:22:29+00:00
855138241867124737,0,40,2017-04-20 19:16:59+00:00
854732716440526848,21541,5666,2017-04-19 16:25:34+00:00
854482394044301312,27678,6379,2017-04-18 23:50:52+00:00
854365224396361728,17935,4383,2017-04-18 16:05:17+00:00
854120357044912130,30347,6971,2017-04-17 23:52:16+00:00
854010172552949760,15441,2950,2017-04-17 16:34:26+00:00
853760880890318849,27161,5408,2017-04-17 00:03:50+00:00
853639147608842240,32922,9383,2017-04-16 16:00:07+00:00
853299958564483072,14742,3339,2017-04-15 17:32:18+00:00
852936405516943360,0,1869,2017-04-14 17:27:40+00:00
852912242202992640,8589,1694,2017-04-14 15:51:39+00:00
852672615818899456,14231,2034,2017-04-13 23:59:28+00:00
852553447878664193,15503,3267,2017-04-13 16:05:56+00:00
852311364735569921,31598,9356,2017-04-13 00:03:59+00:00
852226086759018497,19050,6456,2017-04-12 18:25:07+00:00
852189679701164033,10968,1501,2017-04-12 16:00:27+00:00
851861385021730816,0,19,2017-04-11 18:15:55+00:00
851591660324737024,15559,3273,2017-04-11 00:24:08+00:00
851464819735769094,23198,6676,2017-04-10 16:00:07+00:00
851224888060895234,19800,5443,2017-04-10 00:06:42+00:00
850753642995093505,29431,8573,2017-04-08 16:54:09+00:00
850380195714523136,12560,2457,2017-04-07 16:10:12+00:00
850333567704068097,3308,310,2017-04-07 13:04:55+00:00
850145622816686080,15630,3588,2017-04-07 00:38:06+00:00
850019790995546112,19571,4611,2017-04-06 16:18:05+00:00
849776966551130114,29132,7184,2017-04-06 00:13:11+00:00
849668094696017920,0,4705,2017-04-05 17:00:34+00:00
849412302885593088,15243,2984,2017-04-05 00:04:08+00:00
849336543269576704,10948,1791,2017-04-04 19:03:06+00:00
849051919805034497,40626,8017,2017-04-04 00:12:06+00:00
848690551926992896,24202,4107,2017-04-03 00:16:10+00:00
848324959059550208,23752,4384,2017-04-02 00:03:26+00:00
848213670039564288,7854,681,2017-04-01 16:41:12+00:00
848212111729840128,15697,2871,2017-04-01 16:35:01+00:00
847978865427394560,0,3097,2017-04-01 01:08:10+00:00
847971574464610304,0,419,2017-04-01 00:39:12+00:00
847962785489326080,22630,4823,2017-04-01 00:04:17+00:00
847842811428974592,5222,1254,2017-03-31 16:07:33+00:00
847617282490613760,6737,392,2017-03-31 01:11:22+00:00
847606175596138505,18079,3259,2017-03-31 00:27:14+00:00
847251039262605312,19741,4116,2017-03-30 00:56:03+00:00
847157206088847362,19099,5566,2017-03-29 18:43:12+00:00
847116187444137987,20690,3039,2017-03-29 16:00:12+00:00
846874817362120707,19360,3737,2017-03-29 00:01:05+00:00
846514051647705089,42926,10992,2017-03-28 00:07:32+00:00
846505985330044928,13625,2927,2017-03-27 23:35:28+00:00
846153765933735936,30421,8614,2017-03-27 00:15:53+00:00
846139713627017216,29938,9616,2017-03-26 23:20:02+00:00
846042936437604353,15410,2728,2017-03-26 16:55:29+00:00
845812042753855489,28175,8282,2017-03-26 01:38:00+00:00
845677943972139009,24327,4597,2017-03-25 16:45:08+00:00
845397057150107648,7348,1702,2017-03-24 22:08:59+00:00
845306882940190720,22519,5135,2017-03-24 16:10:40+00:00
845098359547420673,0,7313,2017-03-24 02:22:04+00:00
844979544864018432,13178,2432,2017-03-23 18:29:57+00:00
844973813909606400,14518,3030,2017-03-23 18:07:10+00:00
844580511645339650,15916,2975,2017-03-22 16:04:20+00:00
844223788422217728,13216,2084,2017-03-21 16:26:50+00:00
843981021012017153,14686,2830,2017-03-21 00:22:10+00:00
843856843873095681,20777,4406,2017-03-20 16:08:44+00:00
843604394117681152,16349,2617,2017-03-19 23:25:35+00:00
843235543001513987,20810,5741,2017-03-18 22:59:54+00:00
842846295480000512,14819,3482,2017-03-17 21:13:10+00:00
842765311967449089,6507,1209,2017-03-17 15:51:22+00:00
842535590457499648,17564,3368,2017-03-17 00:38:32+00:00
842163532590374912,23660,5540,2017-03-16 00:00:07+00:00
842115215311396866,13540,2895,2017-03-15 20:48:07+00:00
841833993020538882,0,14390,2017-03-15 02:10:39+00:00
841680585030541313,24998,7519,2017-03-14 16:01:03+00:00
841439858740625411,12225,3519,2017-03-14 00:04:30+00:00
841320156043304961,19206,5297,2017-03-13 16:08:50+00:00
841314665196081154,15350,4455,2017-03-13 15:47:01+00:00
841077006473256960,22175,5106,2017-03-13 00:02:39+00:00
840761248237133825,0,1687,2017-03-12 03:07:56+00:00
840728873075638272,0,15406,2017-03-12 00:59:17+00:00
840698636975636481,172,2,2017-03-11 22:59:09+00:00
840696689258311684,11924,931,2017-03-11 22:51:24+00:00
840632337062862849,8720,1687,2017-03-11 18:35:42+00:00
840370681858686976,15954,4375,2017-03-11 01:15:58+00:00
840268004936019968,18686,5515,2017-03-10 18:27:58+00:00
839990271299457024,13032,2184,2017-03-10 00:04:21+00:00
839549326359670784,26651,7468,2017-03-08 18:52:12+00:00
839290600511926273,0,137,2017-03-08 01:44:07+00:00
839239871831150596,26315,6278,2017-03-07 22:22:32+00:00
838952994649550848,19102,3855,2017-03-07 03:22:35+00:00
838921590096166913,10820,1964,2017-03-07 01:17:48+00:00
838916489579200512,0,33,2017-03-07 00:57:32+00:00
838831947270979586,0,10622,2017-03-06 19:21:35+00:00
838561493054533637,10677,1280,2017-03-06 01:26:54+00:00
838476387338051585,21856,4579,2017-03-05 19:48:43+00:00
838201503651401729,0,9675,2017-03-05 01:36:26+00:00
838150277551247360,1620,318,2017-03-04 22:12:52+00:00
838085839343206401,136,1,2017-03-04 17:56:49+00:00
838083903487373313,17161,2999,2017-03-04 17:49:08+00:00
837820167694528512,33156,7568,2017-03-04 00:21:08+00:00
837482249356513284,3756,426,2017-03-03 01:58:22+00:00
837471256429613056,12459,2181,2017-03-03 01:14:41+00:00
837110210464448512,15629,2285,2017-03-02 01:20:01+00:00
836989968035819520,12421,2230,2017-03-01 17:22:13+00:00
836753516572119041,18859,4490,2017-03-01 01:42:39+00:00
836677758902222849,12297,2150,2017-02-28 20:41:37+00:00
836648853927522308,0,535,2017-02-28 18:46:45+00:00
836397794269200385,0,26583,2017-02-28 02:09:08+00:00
836380477523124226,14418,2892,2017-02-28 01:00:19+00:00
836260088725786625,20778,4168,2017-02-27 17:01:56+00:00
836001077879255040,18588,4126,2017-02-26 23:52:43+00:00
835685285446955009,0,7864,2017-02-26 02:57:52+00:00
835574547218894849,17380,3495,2017-02-25 19:37:50+00:00
835536468978302976,0,1632,2017-02-25 17:06:32+00:00
835309094223372289,0,20254,2017-02-25 02:03:02+00:00
835297930240217089,16088,2900,2017-02-25 01:18:40+00:00
835264098648616962,7534,1632,2017-02-24 23:04:14+00:00
835246439529840640,2054,71,2017-02-24 21:54:03+00:00
835172783151792128,25525,5579,2017-02-24 17:01:22+00:00
835152434251116546,21799,2902,2017-02-24 15:40:31+00:00
834931633769889797,10538,1573,2017-02-24 01:03:08+00:00
834786237630337024,20930,5350,2017-02-23 15:25:23+00:00
834574053763584002,13327,2444,2017-02-23 01:22:14+00:00
834477809192075265,0,10313,2017-02-22 18:59:48+00:00
834458053273591808,9396,1622,2017-02-22 17:41:18+00:00
834209720923721728,20065,4602,2017-02-22 01:14:30+00:00
834167344700198914,15457,3549,2017-02-21 22:26:07+00:00
834089966724603904,9800,2068,2017-02-21 17:18:39+00:00
834086379323871233,12756,2139,2017-02-21 17:04:24+00:00
833863086058651648,13131,2332,2017-02-21 02:17:06+00:00
833826103416520705,17697,3660,2017-02-20 23:50:09+00:00
833732339549220864,0,212,2017-02-20 17:37:34+00:00
833722901757046785,20385,3135,2017-02-20 17:00:04+00:00
833479644947025920,14530,1972,2017-02-20 00:53:27+00:00
833124694597443584,19749,4705,2017-02-19 01:23:00+00:00
832998151111966721,12955,2125,2017-02-18 17:00:10+00:00
832769181346996225,0,38,2017-02-18 01:50:19+00:00
832757312314028032,16483,3513,2017-02-18 01:03:09+00:00
832682457690300417,11612,2827,2017-02-17 20:05:43+00:00
832645525019123713,2863,517,2017-02-17 17:38:57+00:00
832636094638288896,15519,2697,2017-02-17 17:01:29+00:00
832397543355072512,11713,2146,2017-02-17 01:13:34+00:00
832369877331693569,16786,3097,2017-02-16 23:23:38+00:00
832273440279240704,11085,2267,2017-02-16 17:00:25+00:00
832215909146226688,0,6038,2017-02-16 13:11:49+00:00
832215726631055365,0,9054,2017-02-16 13:11:05+00:00
832088576586297345,60,2,2017-02-16 04:45:50+00:00
832040443403784192,0,9307,2017-02-16 01:34:34+00:00
832032802820481025,17474,4535,2017-02-16 01:04:13+00:00
831939777352105988,23456,5958,2017-02-15 18:54:34+00:00
831926988323639298,329,34,2017-02-15 18:03:45+00:00
831911600680497154,26964,6312,2017-02-15 17:02:36+00:00
831670449226514432,10210,1763,2017-02-15 01:04:21+00:00
831650051525054464,6969,1869,2017-02-14 23:43:18+00:00
831552930092285952,8778,2261,2017-02-14 17:17:22+00:00
831322785565769729,9094,1506,2017-02-14 02:02:51+00:00
831315979191906304,6396,1086,2017-02-14 01:35:49+00:00
831309418084069378,11537,2394,2017-02-14 01:09:44+00:00
831262627380748289,11643,1985,2017-02-13 22:03:49+00:00
830956169170665475,7810,1453,2017-02-13 01:46:03+00:00
830583320585068544,65274,16278,2017-02-12 01:04:29+00:00
830173239259324417,0,5515,2017-02-10 21:54:58+00:00
830097400375152640,9564,2853,2017-02-10 16:53:37+00:00
829878982036299777,0,4864,2017-02-10 02:25:42+00:00
829861396166877184,11999,1881,2017-02-10 01:15:49+00:00
829501995190984704,31080,10313,2017-02-09 01:27:41+00:00
829449946868879360,10253,1953,2017-02-08 22:00:52+00:00
829141528400556032,23882,7131,2017-02-08 01:35:19+00:00
829011960981237760,52247,15918,2017-02-07 17:00:28+00:00
828801551087042563,0,3328,2017-02-07 03:04:22+00:00
828770345708580865,25057,5698,2017-02-07 01:00:22+00:00
828708714936930305,35741,10889,2017-02-06 20:55:28+00:00
828650029636317184,9317,1297,2017-02-06 17:02:17+00:00
828409743546925057,6218,1130,2017-02-06 01:07:28+00:00
828408677031882754,7530,1247,2017-02-06 01:03:14+00:00
828381636999917570,12340,2169,2017-02-05 23:15:47+00:00
828376505180889089,7249,1043,2017-02-05 22:55:23+00:00
828372645993398273,12342,2853,2017-02-05 22:40:03+00:00
828361771580813312,2138,172,2017-02-05 21:56:51+00:00
828046555563323392,11509,2799,2017-02-05 01:04:17+00:00
828011680017821696,10142,2097,2017-02-04 22:45:42+00:00
827933404142436356,19666,5106,2017-02-04 17:34:40+00:00
827653905312006145,15203,2941,2017-02-03 23:04:02+00:00
827600520311402496,7326,915,2017-02-03 19:31:54+00:00
827324948884643840,15534,2950,2017-02-03 01:16:53+00:00
827199976799354881,10379,2170,2017-02-02 17:00:17+00:00
826958653328592898,21144,4864,2017-02-02 01:01:21+00:00
826848821049180160,35533,9890,2017-02-01 17:44:55+00:00
826615380357632002,0,3883,2017-02-01 02:17:19+00:00
826598799820865537,5028,243,2017-02-01 01:11:25+00:00
826598365270007810,9831,2288,2017-02-01 01:09:42+00:00
826476773533745153,18066,4085,2017-01-31 17:06:32+00:00
826240494070030336,13024,2545,2017-01-31 01:27:39+00:00
826204788643753985,4783,898,2017-01-30 23:05:46+00:00
826115272272650244,15344,3028,2017-01-30 17:10:04+00:00
825876512159186944,10276,1817,2017-01-30 01:21:19+00:00
825829644528148480,12508,2435,2017-01-29 22:15:05+00:00
825535076884762624,55935,17185,2017-01-29 02:44:34+00:00
825147591692263424,17979,4418,2017-01-28 01:04:51+00:00
825120256414846976,0,1215,2017-01-27 23:16:13+00:00
825026590719483904,6166,1215,2017-01-27 17:04:02+00:00
824796380199809024,0,5381,2017-01-27 01:49:15+00:00
824775126675836928,14648,3421,2017-01-27 00:24:48+00:00
824663926340194305,10344,1729,2017-01-26 17:02:56+00:00
824325613288833024,11619,10340,2017-01-25 18:38:36+00:00
824297048279236611,14785,3770,2017-01-25 16:45:05+00:00
824025158776213504,4746,585,2017-01-24 22:44:42+00:00
823939628516474880,10452,2647,2017-01-24 17:04:50+00:00
823719002937630720,0,10923,2017-01-24 02:28:08+00:00
823699002998870016,13758,2463,2017-01-24 01:08:40+00:00
823581115634085888,12772,2568,2017-01-23 17:20:14+00:00
823333489516937216,688,22,2017-01-23 00:56:15+00:00
823322678127919110,15475,3923,2017-01-23 00:13:17+00:00
823269594223824897,0,9659,2017-01-22 20:42:21+00:00
822975315408461824,17036,3366,2017-01-22 01:12:59+00:00
822872901745569793,129279,42186,2017-01-21 18:26:02+00:00
822859134160621569,13026,2220,2017-01-21 17:31:20+00:00
822647212903690241,0,6257,2017-01-21 03:29:14+00:00
822610361945911296,14559,2884,2017-01-21 01:02:48+00:00
822489057087389700,17824,6257,2017-01-20 17:00:46+00:00
822462944365645825,27442,13937,2017-01-20 15:17:01+00:00
822244816520155136,34420,9659,2017-01-20 00:50:15+00:00
822163064745328640,0,4650,2017-01-19 19:25:24+00:00
821886076407029760,11126,2257,2017-01-19 01:04:45+00:00
821813639212650496,0,3300,2017-01-18 20:16:54+00:00
821765923262631936,8263,1623,2017-01-18 17:07:18+00:00
821522889702862852,7912,1711,2017-01-18 01:01:34+00:00
821421320206483457,0,5445,2017-01-17 18:17:58+00:00
821407182352777218,11550,4231,2017-01-17 17:21:47+00:00
821153421864615936,249,10,2017-01-17 00:33:26+00:00
821149554670182400,8486,1920,2017-01-17 00:18:04+00:00
821107785811234820,9443,2088,2017-01-16 21:32:06+00:00
821044531881721856,12468,2222,2017-01-16 17:20:45+00:00
820837357901512704,0,6582,2017-01-16 03:37:31+00:00
820749716845686786,31066,9675,2017-01-15 21:49:15+00:00
820690176645140481,12036,3163,2017-01-15 17:52:40+00:00
820494788566847489,0,552,2017-01-15 04:56:16+00:00
820446719150292993,0,2517,2017-01-15 01:45:15+00:00
820314633777061888,3297,552,2017-01-14 17:00:24+00:00
820078625395449857,19498,6159,2017-01-14 01:22:35+00:00
820013781606658049,0,1148,2017-01-13 21:04:55+00:00
819952236453363712,5249,1148,2017-01-13 17:00:21+00:00
819924195358416896,12736,4797,2017-01-13 15:08:56+00:00
819711362133872643,13164,3054,2017-01-13 01:03:12+00:00
819588359383371776,9511,1957,2017-01-12 16:54:26+00:00
819347104292290561,7106,1175,2017-01-12 00:55:47+00:00
819238181065359361,2225,401,2017-01-11 17:42:57+00:00
819227688460238848,22711,6582,2017-01-11 17:01:16+00:00
819015337530290176,0,36294,2017-01-11 02:57:27+00:00
819015331746349057,0,18686,2017-01-11 02:57:26+00:00
819006400881917954,44727,18686,2017-01-11 02:21:57+00:00
819004803107983360,85805,36294,2017-01-11 02:15:36+00:00
818646164899774465,0,20575,2017-01-10 02:30:30+00:00
818627210458333184,22079,7414,2017-01-10 01:15:10+00:00
818614493328580609,9695,2487,2017-01-10 00:24:38+00:00
818588835076603904,0,6005,2017-01-09 22:42:41+00:00
818536468981415936,10698,2399,2017-01-09 19:14:36+00:00
818307523543449600,0,7905,2017-01-09 04:04:51+00:00
818259473185828864,10843,2204,2017-01-09 00:53:55+00:00
818145370475810820,12110,2513,2017-01-08 17:20:31+00:00
817908911860748288,4785,785,2017-01-08 01:40:55+00:00
817827839487737858,50829,26583,2017-01-07 20:18:46+00:00
817777686764523521,10608,2633,2017-01-07 16:59:28+00:00
817536400337801217,11615,2898,2017-01-07 01:00:41+00:00
817502432452313088,0,3337,2017-01-06 22:45:43+00:00
817423860136083457,33302,14390,2017-01-06 17:33:29+00:00
817415592588222464,5522,933,2017-01-06 17:00:38+00:00
817181837579653120,0,8308,2017-01-06 01:31:47+00:00
817171292965273600,8651,1986,2017-01-06 00:49:53+00:00
817120970343411712,12052,2550,2017-01-05 21:29:55+00:00
817056546584727552,8471,1613,2017-01-05 17:13:55+00:00
816829038950027264,0,4629,2017-01-05 02:09:53+00:00
816816676327063552,9865,2001,2017-01-05 01:20:46+00:00
816697700272001025,9650,2152,2017-01-04 17:27:59+00:00
816450570814898180,29976,7905,2017-01-04 01:05:59+00:00
816336735214911488,8480,1912,2017-01-03 17:33:39+00:00
816091915477250048,8817,2094,2017-01-03 01:20:49+00:00
816062466425819140,0,997,2017-01-02 23:23:48+00:00
816014286006976512,0,5163,2017-01-02 20:12:21+00:00
815990720817401858,4881,997,2017-01-02 18:38:42+00:00
815966073409433600,22092,8307,2017-01-02 17:00:46+00:00
815745968457060357,0,4060,2017-01-02 02:26:09+00:00
815736392542261248,9727,2227,2017-01-02 01:48:06+00:00
815639385530101762,8109,1619,2017-01-01 19:22:38+00:00
815390420867969024,10214,3752,2017-01-01 02:53:20+00:00
814986499976527872,7550,1253,2016-12-31 00:08:17+00:00
814638523311648768,11125,2655,2016-12-30 01:05:33+00:00
814578408554463233,0,5743,2016-12-29 21:06:41+00:00
814530161257443328,8524,1835,2016-12-29 17:54:58+00:00
814153002265309185,28370,8540,2016-12-28 16:56:16+00:00
813944609378369540,0,3139,2016-12-28 03:08:11+00:00
813910438903693312,9192,1831,2016-12-28 00:52:25+00:00
813812741911748608,35998,13758,2016-12-27 18:24:12+00:00
813800681631023104,8216,1726,2016-12-27 17:36:16+00:00
813217897535406080,18406,7185,2016-12-26 03:00:30+00:00
813202720496779264,9124,1794,2016-12-26 02:00:11+00:00
813187593374461952,19614,4283,2016-12-26 01:00:05+00:00
813172488309972993,9152,1898,2016-12-26 00:00:03+00:00
813157409116065792,7672,2171,2016-12-25 23:00:08+00:00
813142292504645637,8390,2354,2016-12-25 22:00:04+00:00
813130366689148928,4436,439,2016-12-25 21:12:41+00:00
813127251579564032,11680,3065,2016-12-25 21:00:18+00:00
813112105746448384,10190,2693,2016-12-25 20:00:07+00:00
813096984823349248,10441,3575,2016-12-25 19:00:02+00:00
813081950185472002,9801,2749,2016-12-25 18:00:17+00:00
813066809284972545,7837,1922,2016-12-25 17:00:08+00:00
813051746834595840,20706,7256,2016-12-25 16:00:16+00:00
812781120811126785,7467,1877,2016-12-24 22:04:54+00:00
812709060537683968,6548,1422,2016-12-24 17:18:34+00:00
812503143955202048,5991,1200,2016-12-24 03:40:19+00:00
812466873996607488,7884,1909,2016-12-24 01:16:12+00:00
812372279581671427,13510,3618,2016-12-23 19:00:19+00:00
811985624773361665,7183,1382,2016-12-22 17:23:53+00:00
811744202451197953,7459,1566,2016-12-22 01:24:33+00:00
811647686436880384,5550,725,2016-12-21 19:01:02+00:00
811627233043480576,12614,3029,2016-12-21 17:39:46+00:00
811386762094317568,20706,6294,2016-12-21 01:44:13+00:00
810984652412424192,5259,1414,2016-12-19 23:06:23+00:00
810896069567610880,8905,1743,2016-12-19 17:14:23+00:00
810657578271330305,10844,2605,2016-12-19 01:26:42+00:00
810284430598270976,34814,11080,2016-12-18 00:43:57+00:00
810254108431155201,14534,3328,2016-12-17 22:43:27+00:00
809920764300447744,15398,3883,2016-12-17 00:38:52+00:00
809808892968534016,0,4833,2016-12-16 17:14:20+00:00
809448704142938112,6882,1442,2016-12-15 17:23:04+00:00
809220051211603969,19709,5515,2016-12-15 02:14:29+00:00
809084759137812480,13089,3485,2016-12-14 17:16:53+00:00
808838249661788160,10012,2999,2016-12-14 00:57:20+00:00
808733504066486276,7822,2134,2016-12-13 18:01:07+00:00
808501579447930884,11184,2576,2016-12-13 02:39:32+00:00
